date,club,country,elo
2024-05-01,Guingamp,FRA,1448.21
2024-05-01,Hamburg,GER,1568.65
2024-05-01,Hannover,GER,1495.55
2024-05-01,Hansa Rostock,GER,1376.05
2024-05-01,Hatayspor,TUR,1306.28
2024-05-01,Heidenheim,GER,1635.6
2024-05-01,Hertha,GER,1544.44
2024-05-01,Hoffenheim,GER,1648.88
2024-05-01,Holstein Kiel,GER,1563.63
2024-05-01,Huddersfield,ENG,1409.07
2024-05-01,Huesca,ESP,1491.51
2024-05-01,Hull,ENG,1516.08
2024-05-01,Inter,ITA,1984.07
2024-05-01,Ipswich,ENG,1573.53
2024-05-01,Istanbulspor,TUR,1280.01
2024-05-01,Juventus,ITA,1822.83
2024-05-01,Kaiserslautern,GER,1415.11
2024-05-01,Karagumruk,TUR,1423.98
2024-05-01,Karlsruhe,GER,1538.58
2024-05-01,Kasimpasa,TUR,1428.14
2024-05-01,Kayserispor,TUR,1381.21
2024-05-01,Konyaspor,TUR,1418.64
2024-05-01,Las Palmas,ESP,1589.94
2024-05-01,Lazio,ITA,1775.87
2024-05-01,Le Havre,FRA,1546.47
2024-05-01,Lecce,ITA,1624.5
2024-05-01,Leeds,ENG,1628.76
2024-05-01,Leganes,ESP,1552.28
2024-05-01,Leicester,ENG,1674.09
2024-05-01,Lens,FRA,1726.02
2024-05-01,Levante,ESP,1545.44
2024-05-01,Leverkusen,GER,1921.0
2024-05-01,Lille,FRA,1769.46
2024-05-01,Liverpool,ENG,1902.74
2024-05-01,Lorient,FRA,1560.52
2024-05-01,Luton,ENG,1584.42
2024-05-01,Lyon,FRA,1701.56
2024-05-01,Mainz,GER,1659.82
2024-05-01,Mallorca,ESP,1630.52
2024-05-01,Man City,ENG,2046.36
2024-05-01,Man United,ENG,1790.74
2024-05-01,Marseille,FRA,1744.62
2024-05-01,Metz,FRA,1559.47
2024-05-01,MGladbach,GER,1660.27
2024-05-01,Middlesbrough,ENG,1537.03
2024-05-01,Milan,ITA,1857.54
2024-05-01,Modena,ITA,1428.53
2024-05-01,Monaco,FRA,1750.02
2024-05-01,Montpellier,FRA,1651.65
2024-05-01,Monza,ITA,1679.32
2024-05-01,Nantes,FRA,1555.66
2024-05-01,Napoli,ITA,1794.39
2024-05-01,Newcastle,ENG,1802.54
2024-05-01,Nice,FRA,1710.14
2024-05-01,Norwich,ENG,1541.95
2024-05-01,Nottm Forest,ENG,1644.14
2024-05-01,Nurnberg,GER,1407.99
2024-05-01,Osasuna,ESP,1629.83
2024-05-01,Oviedo,ESP,1535.99
2024-05-01,Paderborn,GER,1504.48
2024-05-01,Palermo,ITA,1465.82
2024-05-01,Paris SG,FRA,1914.84
2024-05-01,Parma,ITA,1575.65
2024-05-01,Pendikspor,TUR,1308.86
2024-05-01,QPR,ENG,1447.43
2024-05-01,RB Leipzig,GER,1862.26
2024-05-01,Real Madrid,ESP,1986.39
2024-05-01,Reims,FRA,1620.03
2024-05-01,Rennes,FRA,1707.28
2024-05-01,Rizespor,TUR,1390.73
2024-05-01,Roma,ITA,1831.4
2024-05-01,Salernitana,ITA,1519.15
2024-05-01,Sampdoria,ITA,1491.35
2024-05-01,Samsunspor,TUR,1363.68
2024-05-01,Santander,ESP,1507.22
2024-05-01,Sassuolo,ITA,1587.16
2024-05-01,Schalke 04,GER,1501.09
2024-05-01,Sevilla,ESP,1696.19
2024-05-01,Sheffield United,ENG,1544.85
2024-05-01,Sivasspor,TUR,1444.56
2024-05-01,Sociedad,ESP,1760.09
2024-05-01,Southampton,ENG,1580.84
2024-05-01,Sp Gijon,ESP,1477.28
2024-05-01,Spezia,ITA,1454.91
2024-05-01,St Etienne,FRA,1525.91
2024-05-01,St Pauli,GER,1601.42
2024-05-01,Stoke,ENG,1455.09
2024-05-01,Strasbourg,FRA,1630.57
2024-05-01,Stuttgart,GER,1783.54
2024-05-01,Sunderland,ENG,1458.37
2024-05-01,Swansea,ENG,1497.31
2024-05-01,Tenerife,ESP,1497.37
2024-05-01,Torino,ITA,1717.31
2024-05-01,Tottenham,ENG,1812.33
2024-05-01,Toulouse,FRA,1655.64
2024-05-01,Trabzonspor,TUR,1514.34
2024-05-01,Troyes,FRA,1418.94
2024-05-01,Udinese,ITA,1639.32
2024-05-01,Union Berlin,GER,1652.08
2024-05-01,Valencia,ESP,1687.71
2024-05-01,Valenciennes,FRA,1318.36
2024-05-01,Valladolid,ESP,1595.7
2024-05-01,Vallecano,ESP,1621.23
2024-05-01,Venezia,ITA,1554.68
2024-05-01,Verona,ITA,1617.12
2024-05-01,Villarreal,ESP,1724.85
2024-05-01,Watford,ENG,1482.58
2024-05-01,Werder Bremen,GER,1654.93
2024-05-01,West Brom,ENG,1532.06
2024-05-01,West Ham,ENG,1744.92
2024-05-01,Wolfsburg,GER,1664.02
2024-05-01,Wolves,ENG,1705.41
2024-05-01,Zaragoza,ESP,1486.21
2024-05-15,Ad. Demirspor,TUR,1440.34
2024-05-15,Ajaccio,FRA,1387.28
2024-05-15,Alanyaspor,TUR,1459.11
2024-05-15,Alaves,ESP,1636.37
2024-05-15,Albacete,ESP,1489.68
2024-05-15,Almeria,ESP,1538.49
2024-05-15,Amiens,FRA,1404.19
2024-05-15,Angers,FRA,1478.85
2024-05-15,Antalyaspor,TUR,1395.6
2024-05-15,Arsenal,ENG,1944.71
2024-05-15,Ascoli,ITA,1438.97
2024-05-15,Aston Villa,ENG,1787.57
2024-05-15,Atalanta,ITA,1866.14
2024-05-15,Ath Bilbao,ESP,1757.98
2024-05-15,Ath Madrid,ESP,1829.1
2024-05-15,Augsburg,GER,1635.88
2024-05-15,Auxerre,FRA,1554.25
2024-05-15,Barcelona,ESP,1868.13
2024-05-15,Bari,ITA,1431.71
2024-05-15,Bastia,FRA,1420.31
2024-05-15,Bayern Munich,GER,1925.9
2024-05-15,Besiktas,TUR,1498.16
2024-05-15,Betis,ESP,1713.04
2024-05-15,Birmingham,ENG,1406.69
2024-05-15,Blackburn,ENG,1448.37
2024-05-15,Bochum,GER,1614.08
2024-05-15,Bologna,ITA,1809.09
2024-05-15,Bordeaux,FRA,1436.39
2024-05-15,Bournemouth,ENG,1695.08
2024-05-15,Braunschweig,GER,1425.72
2024-05-15,Brentford,ENG,1721.75
2024-05-15,Brescia,ITA,1457.71
2024-05-15,Brest,FRA,1690.37
2024-05-15,Brighton,ENG,1732.68
2024-05-15,Burnley,ENG,1620.34
2024-05-15,Buyuksehyr,TUR,1525.58
2024-05-15,Cadiz,ESP,1596.61
2024-05-15,Caen,FRA,1444.2
2024-05-15,Cagliari,ITA,1602.01
2024-05-15,Cardiff,ENG,1405.45
2024-05-15,Celta,ESP,1635.81
2024-05-15,Chelsea,ENG,1798.52
2024-05-15,Clermont,FRA,1555.61
2024-05-15,Como,ITA,1544.01
2024-05-15,Coventry,ENG,1494.58
2024-05-15,Cremonese,ITA,1549.13
2024-05-15,Crystal Palace,ENG,1742.57
2024-05-15,Darmstadt,GER,1507.82
2024-05-15,Dortmund,GER,1882.78
2024-05-15,Eibar,ESP,1577.22
2024-05-15,Ein Frankfurt,GER,1702.25
2024-05-15,Elche,ESP,1517.22
2024-05-15,Empoli,ITA,1622.23
2024-05-15,Espanol,ESP,1582.93
2024-05-15,Everton,ENG,1709.04
2024-05-15,FC Koln,GER,1625.35
2024-05-15,Fenerbahce,TUR,1701.89
2024-05-15,Fiorentina,ITA,1768.69
2024-05-15,Fortuna Dusseldorf,GER,1601.49
2024-05-15,Freiburg,GER,1693.67
2024-05-15,Frosinone,ITA,1605.42
2024-05-15,Fulham,ENG,1707.9
2024-05-15,Galatasaray,TUR,1727.44
2024-05-15,Gaziantepspor,TUR,1351.72
2024-05-15,Genoa,ITA,1683.26
2024-05-15,Getafe,ESP,1650.86
2024-05-15,Girona,ESP,1776.28
2024-05-15,Granada,ESP,1556.27
2024-05-15,Grenoble,FRA,1394.38
2024-05-15,Greuther Furth,GER,1472.43
2024-05-15,Guingamp,FRA,1433.73
2024-05-15,Hamburg,GER,1573.55
2024-05-15,Hannover,GER,1518.72
2024-05-15,Hansa Rostock,GER,1373.16
2024-05-15,Hatayspor,TUR,1317.36
2024-05-15,Heidenheim,GER,1643.72
2024-05-15,Hertha,GER,1542.02
2024-05-15,Hoffenheim,GER,1673.32
2024-05-15,Holstein Kiel,GER,1573.47
2024-05-15,Huddersfield,ENG,1395.12
2024-05-15,Huesca,ESP,1500.55
2024-05-15,Hull,ENG,1497.24
2024-05-15,Inter,ITA,1975.69
2024-05-15,Ipswich,ENG,1568.33
2024-05-15,Istanbulspor,TUR,1271.32
2024-05-15,Juventus,ITA,1819.73
2024-05-15,Kaiserslautern,GER,1427.73
2024-05-15,Karagumruk,TUR,1421.72
2024-05-15,Karlsruhe,GER,1539.29
2024-05-15,Kasimpasa,TUR,1428.82
2024-05-15,Kayserispor,TUR,1378.47
2024-05-15,Konyaspor,TUR,1433.78
2024-05-15,Las Palmas,ESP,1582.27
2024-05-15,Lazio,ITA,1782.88
2024-05-15,Le Havre,FRA,1546.8
2024-05-15,Lecce,ITA,1615.86
2024-05-15,Leeds,ENG,1607.72
2024-05-15,Leganes,ESP,1552.7
2024-05-15,Leicester,ENG,1643.67
2024-05-15,Lens,FRA,1722.22
2024-05-15,Levante,ESP,1558.06
2024-05-15,Leverkusen,GER,1949.09
2024-05-15,Lille,FRA,1753.78
2024-05-15,Liverpool,ENG,1897.34
2024-05-15,Lorient,FRA,1541.86
2024-05-15,Luton,ENG,1572.35
2024-05-15,Lyon,FRA,1708.32
2024-05-15,Mainz,GER,1688.53
2024-05-15,Mallorca,ESP,1634.44
2024-05-15,Man City,ENG,2048.74
2024-05-15,Man United,ENG,1759.74
2024-05-15,Marseille,FRA,1729.87
2024-05-15,Metz,FRA,1539.63
2024-05-15,MGladbach,GER,1667.0
2024-05-15,Middlesbrough,ENG,1534.93
2024-05-15,Milan,ITA,1859.42
2024-05-15,Modena,ITA,1432.69
2024-05-15,Monaco,FRA,1755.39
2024-05-15,Montpellier,FRA,1642.72
2024-05-15,Monza,ITA,1679.17
2024-05-15,Nantes,FRA,1547.17
2024-05-15,Napoli,ITA,1781.52
2024-05-15,Newcastle,ENG,1798.56
2024-05-15,Nice,FRA,1705.0
2024-05-15,Norwich,ENG,1523.11
2024-05-15,Nottm Forest,ENG,1638.63
2024-05-15,Nurnberg,GER,1422.08
2024-05-15,Osasuna,ESP,1623.23
2024-05-15,Oviedo,ESP,1555.52
2024-05-15,Paderborn,GER,1512.2
2024-05-15,Palermo,ITA,1469.11
2024-05-15,Paris SG,FRA,1869.89
2024-05-15,Parma,ITA,1570.01
2024-05-15,Pendikspor,TUR,1329.31
2024-05-15,QPR,ENG,1449.08
2024-05-15,RB Leipzig,GER,1857.54
2024-05-15,Real Madrid,ESP,2000.46
2024-05-15,Reims,FRA,1614.08
2024-05-15,Rennes,FRA,1702.8
2024-05-15,Rizespor,TUR,1378.51
2024-05-15,Roma,ITA,1818.68
2024-05-15,Salernitana,ITA,1527.91
2024-05-15,Sampdoria,ITA,1516.49
2024-05-15,Samsunspor,TUR,1368.92
2024-05-15,Santander,ESP,1523.67
2024-05-15,Sassuolo,ITA,1601.11
2024-05-15,Schalke 04,GER,1521.64
2024-05-15,Sevilla,ESP,1698.05
2024-05-15,Sheffield United,ENG,1522.76
2024-05-15,Sivasspor,TUR,1433.08
2024-05-15,Sociedad,ESP,1760.33
2024-05-15,Southampton,ENG,1582.03
2024-05-15,Sp Gijon,ESP,1493.2
2024-05-15,Spezia,ITA,1475.39
2024-05-15,St Etienne,FRA,1512.66
2024-05-15,St Pauli,GER,1602.68
2024-05-15,Stoke,ENG,1461.18
2024-05-15,Strasbourg,FRA,1613.59
2024-05-15,Stuttgart,GER,1809.55
2024-05-15,Sunderland,ENG,1434.7
2024-05-15,Swansea,ENG,1477.22
2024-05-15,Tenerife,ESP,1497.09
2024-05-15,Torino,ITA,1728.72
2024-05-15,Tottenham,ENG,1784.97
2024-05-15,Toulouse,FRA,1658.06
2024-05-15,Trabzonspor,TUR,1503.47
2024-05-15,Troyes,FRA,1414.27
2024-05-15,Udinese,ITA,1658.33
2024-05-15,Union Berlin,GER,1639.61
2024-05-15,Valencia,ESP,1673.65
2024-05-15,Valenciennes,FRA,1322.06
2024-05-15,Valladolid,ESP,1601.32
2024-05-15,Vallecano,ESP,1614.53
2024-05-15,Venezia,ITA,1543.05
2024-05-15,Verona,ITA,1624.27
2024-05-15,Villarreal,ESP,1735.29
2024-05-15,Watford,ENG,1465.54
2024-05-15,Werder Bremen,GER,1665.83
2024-05-15,West Brom,ENG,1531.07
2024-05-15,West Ham,ENG,1728.07
2024-05-15,Wolfsburg,GER,1673.3
2024-05-15,Wolves,ENG,1681.21
2024-05-15,Zaragoza,ESP,1469.04
2024-06-01,Ad. Demirspor,TUR,1417.78
2024-06-01,Ajaccio,FRA,1379.14
2024-06-01,Alanyaspor,TUR,1455.08
2024-06-01,Alaves,ESP,1643.3
2024-06-01,Albacete,ESP,1486.38
2024-06-01,Almeria,ESP,1557.36
2024-06-01,Amiens,FRA,1416.73
2024-06-01,Angers,FRA,1474.57
2024-06-01,Antalyaspor,TUR,1406.38
2024-06-01,Arsenal,ENG,1946.9
2024-06-01,Ascoli,ITA,1440.93
2024-06-01,Aston Villa,ENG,1770.44
2024-06-01,Atalanta,ITA,1896.88
2024-06-01,Ath Bilbao,ESP,1761.78
2024-06-01,Ath Madrid,ESP,1826.15
2024-06-01,Augsburg,GER,1628.85
2024-06-01,Auxerre,FRA,1558.65
2024-06-01,Barcelona,ESP,1879.72
2024-06-01,Bari,ITA,1448.12
2024-06-01,Bastia,FRA,1420.98
2024-06-01,Bayern Munich,GER,1902.48
2024-06-01,Besiktas,TUR,1484.19
2024-06-01,Betis,ESP,1706.89
2024-06-01,Birmingham,ENG,1406.69
2024-06-01,Blackburn,ENG,1448.37
2024-06-01,Bochum,GER,1599.4
2024-06-01,Bologna,ITA,1795.25
2024-06-01,Bordeaux,FRA,1442.86
2024-06-01,Bournemouth,ENG,1691.12
2024-06-01,Braunschweig,GER,1405.56
2024-06-01,Brentford,ENG,1711.08
2024-06-01,Brescia,ITA,1450.17
2024-06-01,Brest,FRA,1704.33
2024-06-01,Brighton,ENG,1713.16
2024-06-01,Burnley,ENG,1611.26
2024-06-01,Buyuksehyr,TUR,1530.34
2024-06-01,Cadiz,ESP,1588.62
2024-06-01,Caen,FRA,1451.84
2024-06-01,Cagliari,ITA,1611.59
2024-06-01,Cardiff,ENG,1405.45
2024-06-01,Celta,ESP,1650.76
2024-06-01,Chelsea,ENG,1810.12
2024-06-01,Clermont,FRA,1538.7
2024-06-01,Como,ITA,1545.97
2024-06-01,Coventry,ENG,1494.58
2024-06-01,Cremonese,ITA,1558.05
2024-06-01,Crystal Palace,ENG,1759.71
2024-06-01,Darmstadt,GER,1500.29
2024-06-01,Dortmund,GER,1879.03
2024-06-01,Eibar,ESP,1572.91
2024-06-01,Ein Frankfurt,GER,1699.4
2024-06-01,Elche,ESP,1505.19
2024-06-01,Empoli,ITA,1638.61
2024-06-01,Espanol,ESP,1586.55
2024-06-01,Everton,ENG,1706.85
2024-06-01,FC Koln,GER,1608.97
2024-06-01,Fenerbahce,TUR,1713.59
2024-06-01,Fiorentina,ITA,1763.97
2024-06-01,Fortuna Dusseldorf,GER,1598.79
2024-06-01,Freiburg,GER,1679.99
2024-06-01,Frosinone,ITA,1610.27
2024-06-01,Fulham,ENG,1716.28
2024-06-01,Galatasaray,TUR,1721.62
2024-06-01,Gaziantepspor,TUR,1372.1
2024-06-01,Genoa,ITA,1696.19
2024-06-01,Getafe,ESP,1624.56
2024-06-01,Girona,ESP,1791.36
2024-06-01,Granada,ESP,1538.96
2024-06-01,Grenoble,FRA,1381.85
2024-06-01,Greuther Furth,GER,1477.63
2024-06-01,Guingamp,FRA,1422.98
2024-06-01,Hamburg,GER,1573.52
2024-06-01,Hannover,GER,1504.97
2024-06-01,Hansa Rostock,GER,1361.56
2024-06-01,Hatayspor,TUR,1334.5
2024-06-01,Heidenheim,GER,1648.82
2024-06-01,Hertha,GER,1525.01
2024-06-01,Hoffenheim,GER,1685.46
2024-06-01,Holstein Kiel,GER,1575.93
2024-06-01,Huddersfield,ENG,1395.12
2024-06-01,Huesca,ESP,1498.58
2024-06-01,Hull,ENG,1497.24
2024-06-01,Inter,ITA,1964.78
2024-06-01,Ipswich,ENG,1568.33
2024-06-01,Istanbulspor,TUR,1262.01
2024-06-01,Juventus,ITA,1827.83
2024-06-01,Kaiserslautern,GER,1436.61
2024-06-01,Karagumruk,TUR,1417.94
2024-06-01,Karlsruhe,GER,1544.35
2024-06-01,Kasimpasa,TUR,1437.1
2024-06-01,Kayserispor,TUR,1373.25
2024-06-01,Konyaspor,TUR,1429.57
2024-06-01,Las Palmas,ESP,1586.2
2024-06-01,Lazio,ITA,1784.74
2024-06-01,Le Havre,FRA,1542.12
2024-06-01,Lecce,ITA,1618.49
2024-06-01,Leeds,ENG,1606.82
2024-06-01,Leganes,ESP,1556.92
2024-06-01,Leicester,ENG,1643.67
2024-06-01,Lens,FRA,1719.14
2024-06-01,Levante,ESP,1551.17
2024-06-01,Leverkusen,GER,1927.46
2024-06-01,Lille,FRA,1751.4
2024-06-01,Liverpool,ENG,1900.69
2024-06-01,Lorient,FRA,1558.77
2024-06-01,Luton,ENG,1563.97
2024-06-01,Lyon,FRA,1713.18
2024-06-01,Mainz,GER,1695.86
2024-06-01,Mallorca,ESP,1640.04
2024-06-01,Man City,ENG,2050.57
2024-06-01,Man United,ENG,1779.04
2024-06-01,Marseille,FRA,1724.24
2024-06-01,Metz,FRA,1536.87
2024-06-01,MGladbach,GER,1654.61
2024-06-01,Middlesbrough,ENG,1534.93
2024-06-01,Milan,ITA,1838.73
2024-06-01,Modena,ITA,1434.65
2024-06-01,Monaco,FRA,1761.05
2024-06-01,Montpellier,FRA,1645.8
2024-06-01,Monza,ITA,1664.86
2024-06-01,Nantes,FRA,1541.52
2024-06-01,Napoli,ITA,1778.85
2024-06-01,Newcastle,ENG,1801.8
2024-06-01,Nice,FRA,1702.64
2024-06-01,Norwich,ENG,1513.95
2024-06-01,Nottm Forest,ENG,1647.71
2024-06-01,Nurnberg,GER,1410.83
2024-06-01,Osasuna,ESP,1649.23
2024-06-01,Oviedo,ESP,1556.72
2024-06-01,Paderborn,GER,1512.51
2024-06-01,Palermo,ITA,1470.13
2024-06-01,Paris SG,FRA,1877.4
2024-06-01,Parma,ITA,1571.97
2024-06-01,Pendikspor,TUR,1323.79
2024-06-01,QPR,ENG,1449.08
2024-06-01,RB Leipzig,GER,1849.11
2024-06-01,Real Madrid,ESP,1987.61
2024-06-01,Reims,FRA,1633.62
2024-06-01,Rennes,FRA,1693.56
2024-06-01,Rizespor,TUR,1367.07
2024-06-01,Roma,ITA,1812.42
2024-06-01,Salernitana,ITA,1531.01
2024-06-01,Sampdoria,ITA,1507.04
2024-06-01,Samsunspor,TUR,1361.96
2024-06-01,Santander,ESP,1523.61
2024-06-01,Sassuolo,ITA,1596.25
2024-06-01,Schalke 04,GER,1505.16
2024-06-01,Sevilla,ESP,1673.88
2024-06-01,Sheffield United,ENG,1517.17
2024-06-01,Sivasspor,TUR,1445.94
2024-06-01,Sociedad,ESP,1764.18
2024-06-01,Southampton,ENG,1599.6
2024-06-01,Sp Gijon,ESP,1496.92
2024-06-01,Spezia,ITA,1477.34
2024-06-01,St Etienne,FRA,1510.52
2024-06-01,St Pauli,GER,1601.06
2024-06-01,Stoke,ENG,1461.18
2024-06-01,Strasbourg,FRA,1608.74
2024-06-01,Stuttgart,GER,1810.66
2024-06-01,Sunderland,ENG,1434.7
2024-06-01,Swansea,ENG,1477.22
2024-06-01,Tenerife,ESP,1487.24
2024-06-01,Torino,ITA,1738.89
2024-06-01,Tottenham,ENG,1790.56
2024-06-01,Toulouse,FRA,1644.1
2024-06-01,Trabzonspor,TUR,1518.86
2024-06-01,Troyes,FRA,1413.05
2024-06-01,Udinese,ITA,1666.17
2024-06-01,Union Berlin,GER,1642.01
2024-06-01,Valencia,ESP,1661.04
2024-06-01,Valenciennes,FRA,1314.42
2024-06-01,Valladolid,ESP,1600.91
2024-06-01,Vallecano,ESP,1609.81
2024-06-01,Venezia,ITA,1558.6
2024-06-01,Verona,ITA,1639.84
2024-06-01,Villarreal,ESP,1739.73
2024-06-01,Watford,ENG,1465.54
2024-06-01,Werder Bremen,GER,1669.23
2024-06-01,West Brom,ENG,1523.57
2024-06-01,West Ham,ENG,1726.24
2024-06-01,Wolfsburg,GER,1654.69
2024-06-01,Wolves,ENG,1677.86
2024-06-01,Zaragoza,ESP,1483.42
2024-06-15,Ad. Demirspor,TUR,1417.78
2024-06-15,Ajaccio,FRA,1379.14
2024-06-15,Alanyaspor,TUR,1455.08
2024-06-15,Alaves,ESP,1645.67
2024-06-15,Albacete,ESP,1490.61
2024-06-15,Almeria,ESP,1559.73
2024-06-15,Amiens,FRA,1416.73
2024-06-15,Angers,FRA,1474.57
2024-06-15,Antalyaspor,TUR,1406.38
2024-06-15,Arsenal,ENG,1946.9
2024-06-15,Ascoli,ITA,1440.93
2024-06-15,Aston Villa,ENG,1770.44
2024-06-15,Atalanta,ITA,1884.47
2024-06-15,Ath Bilbao,ESP,1764.15
2024-06-15,Ath Madrid,ESP,1828.52
2024-06-15,Augsburg,GER,1626.44
2024-06-15,Auxerre,FRA,1558.65
2024-06-15,Barcelona,ESP,1882.09
2024-06-15,Bari,ITA,1448.12
2024-06-15,Bastia,FRA,1420.98
2024-06-15,Bayern Munich,GER,1900.07
2024-06-15,Besiktas,TUR,1484.19
2024-06-15,Betis,ESP,1709.26
2024-06-15,Birmingham,ENG,1406.69
2024-06-15,Blackburn,ENG,1448.37
2024-06-15,Bochum,GER,1596.98
2024-06-15,Bologna,ITA,1795.25
2024-06-15,Bordeaux,FRA,1442.86
2024-06-15,Bournemouth,ENG,1691.12
2024-06-15,Braunschweig,GER,1403.14
2024-06-15,Brentford,ENG,1711.08
2024-06-15,Brescia,ITA,1450.17
2024-06-15,Brest,FRA,1704.33
2024-06-15,Brighton,ENG,1713.16
2024-06-15,Burnley,ENG,1611.26
2024-06-15,Buyuksehyr,TUR,1530.34
2024-06-15,Cadiz,ESP,1591.0
2024-06-15,Caen,FRA,1451.84
2024-06-15,Cagliari,ITA,1611.59
2024-06-15,Cardiff,ENG,1405.45
2024-06-15,Celta,ESP,1653.13
2024-06-15,Chelsea,ENG,1810.12
2024-06-15,Clermont,FRA,1538.7
2024-06-15,Como,ITA,1545.97
2024-06-15,Coventry,ENG,1494.58
2024-06-15,Cremonese,ITA,1551.09
2024-06-15,Crystal Palace,ENG,1759.71
2024-06-15,Darmstadt,GER,1497.87
2024-06-15,Dortmund,GER,1869.19
2024-06-15,Eibar,ESP,1567.19
2024-06-15,Ein Frankfurt,GER,1696.99
2024-06-15,Elche,ESP,1500.13
2024-06-15,Empoli,ITA,1638.61
2024-06-15,Espanol,ESP,1598.88
2024-06-15,Everton,ENG,1706.85
2024-06-15,FC Koln,GER,1606.55
2024-06-15,Fenerbahce,TUR,1713.59
2024-06-15,Fiorentina,ITA,1776.37
2024-06-15,Fortuna Dusseldorf,GER,1596.38
2024-06-15,Freiburg,GER,1677.57
2024-06-15,Frosinone,ITA,1610.27
2024-06-15,Fulham,ENG,1716.28
2024-06-15,Galatasaray,TUR,1721.62
2024-06-15,Gaziantepspor,TUR,1372.1
2024-06-15,Genoa,ITA,1696.19
2024-06-15,Getafe,ESP,1626.93
2024-06-15,Girona,ESP,1793.73
2024-06-15,Granada,ESP,1541.33
2024-06-15,Grenoble,FRA,1381.85
2024-06-15,Greuther Furth,GER,1475.21
2024-06-15,Guingamp,FRA,1422.98
2024-06-15,Hamburg,GER,1571.11
2024-06-15,Hannover,GER,1502.56
2024-06-15,Hansa Rostock,GER,1359.14
2024-06-15,Hatayspor,TUR,1334.5
2024-06-15,Heidenheim,GER,1646.4
2024-06-15,Hertha,GER,1522.6
2024-06-15,Hoffenheim,GER,1683.04
2024-06-15,Holstein Kiel,GER,1573.52
2024-06-15,Huddersfield,ENG,1395.12
2024-06-15,Huesca,ESP,1500.5
2024-06-15,Hull,ENG,1497.24
2024-06-15,Inter,ITA,1964.78
2024-06-15,Ipswich,ENG,1568.33
2024-06-15,Istanbulspor,TUR,1262.01
2024-06-15,Juventus,ITA,1827.83
2024-06-15,Kaiserslautern,GER,1434.2
2024-06-15,Karagumruk,TUR,1417.94
2024-06-15,Karlsruhe,GER,1541.93
2024-06-15,Kasimpasa,TUR,1437.1
2024-06-15,Kayserispor,TUR,1373.25
2024-06-15,Konyaspor,TUR,1429.57
2024-06-15,Las Palmas,ESP,1588.57
2024-06-15,Lazio,ITA,1784.74
2024-06-15,Le Havre,FRA,1542.12
2024-06-15,Lecce,ITA,1618.49
2024-06-15,Leeds,ENG,1606.82
2024-06-15,Leganes,ESP,1566.74
2024-06-15,Leicester,ENG,1643.67
2024-06-15,Lens,FRA,1719.14
2024-06-15,Levante,ESP,1553.99
2024-06-15,Leverkusen,GER,1925.04
2024-06-15,Lille,FRA,1751.4
2024-06-15,Liverpool,ENG,1900.69
2024-06-15,Lorient,FRA,1558.77
2024-06-15,Luton,ENG,1563.97
2024-06-15,Lyon,FRA,1713.18
2024-06-15,Mainz,GER,1693.45
2024-06-15,Mallorca,ESP,1642.41
2024-06-15,Man City,ENG,2050.57
2024-06-15,Man United,ENG,1779.04
2024-06-15,Marseille,FRA,1724.24
2024-06-15,Metz,FRA,1536.87
2024-06-15,MGladbach,GER,1652.19
2024-06-15,Middlesbrough,ENG,1534.93
2024-06-15,Milan,ITA,1838.73
2024-06-15,Modena,ITA,1434.65
2024-06-15,Monaco,FRA,1761.05
2024-06-15,Montpellier,FRA,1645.8
2024-06-15,Monza,ITA,1664.86
2024-06-15,Nantes,FRA,1541.52
2024-06-15,Napoli,ITA,1778.85
2024-06-15,Newcastle,ENG,1801.8
2024-06-15,Nice,FRA,1702.64
2024-06-15,Norwich,ENG,1513.95
2024-06-15,Nottm Forest,ENG,1647.71
2024-06-15,Nurnberg,GER,1408.41
2024-06-15,Osasuna,ESP,1651.6
2024-06-15,Oviedo,ESP,1567.19
2024-06-15,Paderborn,GER,1510.09
2024-06-15,Palermo,ITA,1470.13
2024-06-15,Paris SG,FRA,1877.4
2024-06-15,Parma,ITA,1571.97
2024-06-15,Pendikspor,TUR,1323.79
2024-06-15,QPR,ENG,1449.08
2024-06-15,RB Leipzig,GER,1846.69
2024-06-15,Real Madrid,ESP,1997.41
2024-06-15,Reims,FRA,1633.62
2024-06-15,Rennes,FRA,1693.56
2024-06-15,Rizespor,TUR,1367.07
2024-06-15,Roma,ITA,1812.42
2024-06-15,Salernitana,ITA,1531.01
2024-06-15,Sampdoria,ITA,1507.04
2024-06-15,Samsunspor,TUR,1361.96
2024-06-15,Santander,ESP,1516.79
2024-06-15,Sassuolo,ITA,1596.25
2024-06-15,Schalke 04,GER,1502.75
2024-06-15,Sevilla,ESP,1676.25
2024-06-15,Sheffield United,ENG,1517.17
2024-06-15,Sivasspor,TUR,1445.94
2024-06-15,Sociedad,ESP,1766.56
2024-06-15,Southampton,ENG,1599.6
2024-06-15,Sp Gijon,ESP,1504.78
2024-06-15,Spezia,ITA,1477.34
2024-06-15,St Etienne,FRA,1510.52
2024-06-15,St Pauli,GER,1598.64
2024-06-15,Stoke,ENG,1461.18
2024-06-15,Strasbourg,FRA,1608.74
2024-06-15,Stuttgart,GER,1808.24
2024-06-15,Sunderland,ENG,1434.7
2024-06-15,Swansea,ENG,1477.22
2024-06-15,Tenerife,ESP,1499.11
2024-06-15,Torino,ITA,1738.89
2024-06-15,Tottenham,ENG,1790.56
