date,club,country,elo
2012-01-01,Levante,ESP,1718.32
2012-01-01,Leverkusen,GER,1763.23
2012-01-01,Lille,FRA,1765.45
2012-01-01,Liverpool,ENG,1804.86
2012-01-01,Livorno,ITA,1399.14
2012-01-01,Lorient,FRA,1610.0
2012-01-01,Lyon,FRA,1757.02
2012-01-01,Mainz,GER,1683.37
2012-01-01,Malaga,ESP,1705.5
2012-01-01,Mallorca,ESP,1664.49
2012-01-01,Man City,ENG,1894.98
2012-01-01,Man United,ENG,1922.8
2012-01-01,Manisaspor,TUR,1461.31
2012-01-01,Marseille,FRA,1772.58
2012-01-01,Mersin Idman Yurdu,TUR,1435.53
2012-01-01,Metz,FRA,1472.62
2012-01-01,MGladbach,GER,1725.82
2012-01-01,Middlesbrough,ENG,1550.86
2012-01-01,Milan,ITA,1798.6
2012-01-01,Modena,ITA,1384.98
2012-01-01,Monaco,FRA,1488.15
2012-01-01,Montpellier,FRA,1666.54
2012-01-01,Munich 1860,GER,1544.6
2012-01-01,Murcia,ESP,1512.86
2012-01-01,Nancy,FRA,1582.77
2012-01-01,Nantes,FRA,1453.29
2012-01-01,Napoli,ITA,1728.3
2012-01-01,Newcastle,ENG,1707.49
2012-01-01,Nice,FRA,1574.52
2012-01-01,Norwich,ENG,1597.15
2012-01-01,Nottm Forest,ENG,1424.11
2012-01-01,Novara,ITA,1474.68
2012-01-01,Numancia,ESP,1550.31
2012-01-01,Nurnberg,GER,1655.42
2012-01-01,Orduspor,TUR,1369.97
2012-01-01,Osasuna,ESP,1727.38
2012-01-01,Paderborn,GER,1546.18
2012-01-01,Palermo,ITA,1597.44
2012-01-01,Paris SG,FRA,1718.69
2012-01-01,Parma,ITA,1595.93
2012-01-01,Pescara,ITA,1443.29
2012-01-01,Portsmouth,ENG,1473.64
2012-01-01,QPR,ENG,1571.56
2012-01-01,Reading,ENG,1572.96
2012-01-01,Real Madrid,ESP,2033.76
2012-01-01,Recreativo,ESP,1551.46
2012-01-01,Reggina,ITA,1475.1
2012-01-01,Reims,FRA,1490.76
2012-01-01,Rennes,FRA,1635.4
2012-01-01,Roma,ITA,1674.87
2012-01-01,Sampdoria,ITA,1496.62
2012-01-01,Samsunspor,TUR,1352.87
2012-01-01,Santander,ESP,1650.22
2012-01-01,Sassuolo,ITA,1479.85
2012-01-01,Schalke 04,GER,1792.92
2012-01-01,Sedan,FRA,1514.47
2012-01-01,Sevilla,ESP,1742.83
2012-01-01,Siena,ITA,1540.09
2012-01-01,Sivasspor,TUR,1466.35
2012-01-01,Sochaux,FRA,1568.69
2012-01-01,Sociedad,ESP,1635.69
2012-01-01,Southampton,ENG,1501.47
2012-01-01,Sp Gijon,ESP,1658.48
2012-01-01,St Etienne,FRA,1632.76
2012-01-01,St Pauli,GER,1595.55
2012-01-01,Stoke,ENG,1675.71
2012-01-01,Stuttgart,GER,1712.13
2012-01-01,Sunderland,ENG,1647.9
2012-01-01,Swansea,ENG,1614.58
2012-01-01,Torino,ITA,1508.14
2012-01-01,Tottenham,ENG,1814.6
2012-01-01,Toulouse,FRA,1648.62
2012-01-01,Trabzonspor,TUR,1615.09
2012-01-01,Troyes,FRA,1424.17
2012-01-01,Udinese,ITA,1714.96
2012-01-01,Union Berlin,GER,1499.8
2012-01-01,Valencia,ESP,1829.11
2012-01-01,Valenciennes,FRA,1615.42
2012-01-01,Valladolid,ESP,1621.46
2012-01-01,Vallecano,ESP,1627.86
2012-01-01,Verona,ITA,1428.83
2012-01-01,Vicenza,ITA,1410.07
2012-01-01,Villarreal,ESP,1678.05
2012-01-01,Watford,ENG,1459.79
2012-01-01,Werder Bremen,GER,1728.29
2012-01-01,West Brom,ENG,1658.15
2012-01-01,West Ham,ENG,1601.08
2012-01-01,Wigan,ENG,1606.24
2012-01-01,Wolfsburg,GER,1668.51
2012-01-01,Wolves,ENG,1600.33
2012-01-01,Xerez,ESP,1518.73
2012-01-01,Zaragoza,ESP,1629.16
2012-01-15,Aachen,GER,1451.51
2012-01-15,Ajaccio,FRA,1504.23
2012-01-15,Almeria,ESP,1626.0
2012-01-15,Amiens,FRA,1394.24
2012-01-15,Angers,FRA,1488.99
2012-01-15,Antalyaspor,TUR,1460.88
2012-01-15,Arles,FRA,1395.64
2012-01-15,Arsenal,ENG,1823.27
2012-01-15,Ascoli,ITA,1387.36
2012-01-15,Aston Villa,ENG,1691.69
2012-01-15,Atalanta,ITA,1589.85
2012-01-15,Ath Bilbao,ESP,1733.1
2012-01-15,Ath Madrid,ESP,1730.35
2012-01-15,Augsburg,GER,1609.06
2012-01-15,Auxerre,FRA,1608.39
2012-01-15,Barcelona,ESP,2053.75
2012-01-15,Bari,ITA,1473.77
2012-01-15,Bastia,FRA,1494.65
2012-01-15,Bayern Munich,GER,1898.87
2012-01-15,Besiktas,TUR,1628.51
2012-01-15,Betis,ESP,1669.23
2012-01-15,Birmingham,ENG,1607.6
2012-01-15,Blackburn,ENG,1631.28
2012-01-15,Blackpool,ENG,1565.41
2012-01-15,Bochum,GER,1529.29
2012-01-15,Bologna,ITA,1541.71
2012-01-15,Bolton,ENG,1603.95
2012-01-15,Bordeaux,FRA,1643.01
2012-01-15,Boulogne,FRA,1459.67
2012-01-15,Braunschweig,GER,1460.55
2012-01-15,Brescia,ITA,1451.18
2012-01-15,Brest,FRA,1594.1
2012-01-15,Brighton,ENG,1435.42
2012-01-15,Burnley,ENG,1513.0
2012-01-15,Bursaspor,TUR,1533.93
2012-01-15,Buyuksehyr,TUR,1454.15
2012-01-15,Caen,FRA,1563.44
2012-01-15,Cagliari,ITA,1575.13
2012-01-15,Cardiff,ENG,1565.38
2012-01-15,Catania,ITA,1591.06
2012-01-15,Celta,ESP,1604.89
2012-01-15,Cesena,ITA,1512.89
2012-01-15,Chelsea,ENG,1853.81
2012-01-15,Chievo,ITA,1589.82
2012-01-15,Clermont,FRA,1526.31
2012-01-15,Cordoba,ESP,1549.71
2012-01-15,Cottbus,GER,1485.89
2012-01-15,Coventry,ENG,1387.25
2012-01-15,Crotone,ITA,1393.28
2012-01-15,Crystal Palace,ENG,1451.68
2012-01-15,Derby,ENG,1443.77
2012-01-15,Dijon,FRA,1528.0
2012-01-15,Dortmund,GER,1824.81
2012-01-15,Duisburg,GER,1490.9
2012-01-15,Ein Frankfurt,GER,1627.84
2012-01-15,Elche,ESP,1639.72
2012-01-15,Empoli,ITA,1390.66
2012-01-15,Eskisehirspor,TUR,1505.14
2012-01-15,Espanol,ESP,1693.36
2012-01-15,Everton,ENG,1720.05
2012-01-15,Evian Thonon Gaillard,FRA,1548.13
2012-01-15,FC Koln,GER,1658.98
2012-01-15,Fenerbahce,TUR,1684.7
2012-01-15,Fiorentina,ITA,1641.53
2012-01-15,Fortuna Dusseldorf,GER,1624.59
2012-01-15,Freiburg,GER,1598.88
2012-01-15,Fulham,ENG,1685.21
2012-01-15,Galatasaray,TUR,1604.92
2012-01-15,Gaziantepspor,TUR,1486.98
2012-01-15,Genclerbirligi,TUR,1497.68
2012-01-15,Genoa,ITA,1587.04
2012-01-15,Getafe,ESP,1671.22
2012-01-15,Girona,ESP,1479.02
2012-01-15,Granada,ESP,1597.41
2012-01-15,Greuther Furth,GER,1622.16
2012-01-15,Guingamp,FRA,1440.4
2012-01-15,Hamburg,GER,1686.9
2012-01-15,Hannover,GER,1702.3
2012-01-15,Hansa Rostock,GER,1376.48
2012-01-15,Hercules,ESP,1617.21
2012-01-15,Hertha,GER,1687.18
2012-01-15,Hoffenheim,GER,1681.52
2012-01-15,Huesca,ESP,1504.31
2012-01-15,Hull,ENG,1508.4
2012-01-15,Ingolstadt,GER,1411.89
2012-01-15,Inter,ITA,1755.83
2012-01-15,Ipswich,ENG,1418.03
2012-01-15,Istres,FRA,1430.61
2012-01-15,Juventus,ITA,1723.47
2012-01-15,Kaiserslautern,GER,1651.04
2012-01-15,Karabukspor,TUR,1389.16
2012-01-15,Karlsruhe,GER,1365.48
2012-01-15,Kayserispor,TUR,1470.95
2012-01-15,La Coruna,ESP,1660.2
2012-01-15,Las Palmas,ESP,1527.46
2012-01-15,Lazio,ITA,1680.43
2012-01-15,Le Havre,FRA,1456.12
2012-01-15,Le Mans,FRA,1471.5
2012-01-15,Lecce,ITA,1495.72
2012-01-15,Leeds,ENG,1498.39
2012-01-15,Leicester,ENG,1494.34
2012-01-15,Lens,FRA,1495.6
2012-01-15,Levante,ESP,1714.52
2012-01-15,Leverkusen,GER,1763.23
2012-01-15,Lille,FRA,1765.45
2012-01-15,Liverpool,ENG,1791.87
2012-01-15,Livorno,ITA,1407.77
2012-01-15,Lorient,FRA,1611.68
2012-01-15,Lyon,FRA,1748.92
2012-01-15,Mainz,GER,1683.37
2012-01-15,Malaga,ESP,1703.73
2012-01-15,Mallorca,ESP,1666.11
2012-01-15,Man City,ENG,1890.76
2012-01-15,Man United,ENG,1905.03
2012-01-15,Manisaspor,TUR,1454.01
2012-01-15,Marseille,FRA,1772.58
2012-01-15,Mersin Idman Yurdu,TUR,1420.24
2012-01-15,Metz,FRA,1462.5
2012-01-15,MGladbach,GER,1725.82
2012-01-15,Middlesbrough,ENG,1524.76
2012-01-15,Milan,ITA,1805.02
2012-01-15,Modena,ITA,1380.4
2012-01-15,Monaco,FRA,1497.09
2012-01-15,Montpellier,FRA,1674.64
2012-01-15,Munich 1860,GER,1544.6
2012-01-15,Murcia,ESP,1532.74
2012-01-15,Nancy,FRA,1581.09
2012-01-15,Nantes,FRA,1460.33
2012-01-15,Napoli,ITA,1736.88
2012-01-15,Newcastle,ENG,1727.78
2012-01-15,Nice,FRA,1568.75
2012-01-15,Norwich,ENG,1616.62
2012-01-15,Nottm Forest,ENG,1423.37
2012-01-15,Novara,ITA,1464.95
2012-01-15,Numancia,ESP,1553.3
2012-01-15,Nurnberg,GER,1655.42
2012-01-15,Orduspor,TUR,1380.15
2012-01-15,Osasuna,ESP,1727.19
2012-01-15,Paderborn,GER,1546.18
2012-01-15,Palermo,ITA,1588.86
2012-01-15,Paris SG,FRA,1725.13
2012-01-15,Parma,ITA,1588.34
2012-01-15,Pescara,ITA,1452.29
2012-01-15,Portsmouth,ENG,1475.76
2012-01-15,QPR,ENG,1562.66
2012-01-15,Reading,ENG,1570.13
2012-01-15,Real Madrid,ESP,2037.14
2012-01-15,Recreativo,ESP,1565.24
2012-01-15,Reggina,ITA,1473.77
2012-01-15,Reims,FRA,1492.38
2012-01-15,Rennes,FRA,1647.73
2012-01-15,Roma,ITA,1681.78
2012-01-15,Sampdoria,ITA,1495.91
2012-01-15,Samsunspor,TUR,1352.72
2012-01-15,Santander,ESP,1655.75
2012-01-15,Sassuolo,ITA,1490.13
2012-01-15,Schalke 04,GER,1792.92
2012-01-15,Sedan,FRA,1506.47
2012-01-15,Sevilla,ESP,1730.47
2012-01-15,Siena,ITA,1562.12
2012-01-15,Sivasspor,TUR,1477.39
2012-01-15,Sochaux,FRA,1564.13
2012-01-15,Sociedad,ESP,1650.35
2012-01-15,Southampton,ENG,1500.95
2012-01-15,Sp Gijon,ESP,1649.97
2012-01-15,St Etienne,FRA,1637.32
2012-01-15,St Pauli,GER,1595.55
2012-01-15,Stoke,ENG,1688.85
2012-01-15,Stuttgart,GER,1712.13
2012-01-15,Sunderland,ENG,1671.88
2012-01-15,Swansea,ENG,1631.63
2012-01-15,Torino,ITA,1507.4
2012-01-15,Tottenham,ENG,1817.04
2012-01-15,Toulouse,FRA,1642.18
2012-01-15,Trabzonspor,TUR,1626.59
2012-01-15,Troyes,FRA,1412.66
2012-01-15,Udinese,ITA,1719.72
2012-01-15,Union Berlin,GER,1499.8
2012-01-15,Valencia,ESP,1812.74
2012-01-15,Valenciennes,FRA,1609.88
2012-01-15,Valladolid,ESP,1628.03
2012-01-15,Vallecano,ESP,1646.19
2012-01-15,Verona,ITA,1434.49
2012-01-15,Vicenza,ITA,1401.51
2012-01-15,Villarreal,ESP,1679.95
2012-01-15,Watford,ENG,1444.23
2012-01-15,Werder Bremen,GER,1728.29
2012-01-15,West Brom,ENG,1636.81
2012-01-15,West Ham,ENG,1610.26
2012-01-15,Wigan,ENG,1591.86
2012-01-15,Wolfsburg,GER,1668.51
2012-01-15,Wolves,ENG,1603.49
2012-01-15,Xerez,ESP,1515.52
2012-01-15,Zaragoza,ESP,1622.47
2012-02-01,Aachen,GER,1451.51
2012-02-01,Ajaccio,FRA,1517.09
2012-02-01,Almeria,ESP,1630.57
2012-02-01,Amiens,FRA,1398.31
2012-02-01,Angers,FRA,1466.92
2012-02-01,Antalyaspor,TUR,1461.07
2012-02-01,Arles,FRA,1399.74
2012-02-01,Arsenal,ENG,1804.73
2012-02-01,Ascoli,ITA,1399.36
2012-02-01,Aston Villa,ENG,1699.04
2012-02-01,Atalanta,ITA,1582.78
2012-02-01,Ath Bilbao,ESP,1747.92
2012-02-01,Ath Madrid,ESP,1763.45
2012-02-01,Augsburg,GER,1601.82
2012-02-01,Auxerre,FRA,1592.71
2012-02-01,Barcelona,ESP,2052.06
2012-02-01,Bari,ITA,1482.51
2012-02-01,Bastia,FRA,1494.17
2012-02-01,Bayern Munich,GER,1886.82
2012-02-01,Besiktas,TUR,1633.14
2012-02-01,Betis,ESP,1655.34
2012-02-01,Birmingham,ENG,1624.9
2012-02-01,Blackburn,ENG,1635.39
2012-02-01,Blackpool,ENG,1572.47
2012-02-01,Bochum,GER,1529.29
2012-02-01,Bologna,ITA,1552.87
2012-02-01,Bolton,ENG,1619.84
2012-02-01,Bordeaux,FRA,1642.79
2012-02-01,Boulogne,FRA,1438.45
2012-02-01,Braunschweig,GER,1460.55
2012-02-01,Brescia,ITA,1463.49
2012-02-01,Brest,FRA,1587.09
2012-02-01,Brighton,ENG,1446.92
2012-02-01,Burnley,ENG,1519.76
2012-02-01,Bursaspor,TUR,1527.04
2012-02-01,Buyuksehyr,TUR,1474.98
2012-02-01,Caen,FRA,1559.15
2012-02-01,Cagliari,ITA,1575.99
2012-02-01,Cardiff,ENG,1569.37
2012-02-01,Catania,ITA,1585.69
2012-02-01,Celta,ESP,1612.73
2012-02-01,Cesena,ITA,1506.18
2012-02-01,Chelsea,ENG,1845.08
2012-02-01,Chievo,ITA,1582.69
2012-02-01,Clermont,FRA,1525.1
2012-02-01,Cordoba,ESP,1560.18
2012-02-01,Cottbus,GER,1485.89
2012-02-01,Coventry,ENG,1398.53
2012-02-01,Crotone,ITA,1380.18
2012-02-01,Crystal Palace,ENG,1445.81
2012-02-01,Derby,ENG,1440.65
2012-02-01,Dijon,FRA,1525.24
2012-02-01,Dortmund,GER,1841.77
2012-02-01,Duisburg,GER,1490.9
2012-02-01,Ein Frankfurt,GER,1627.84
2012-02-01,Elche,ESP,1617.82
2012-02-01,Empoli,ITA,1369.12
2012-02-01,Eskisehirspor,TUR,1486.31
2012-02-01,Espanol,ESP,1705.71
2012-02-01,Everton,ENG,1727.02
2012-02-01,Evian Thonon Gaillard,FRA,1548.35
2012-02-01,FC Koln,GER,1642.71
2012-02-01,Fenerbahce,TUR,1682.68
2012-02-01,Fiorentina,ITA,1633.92
2012-02-01,Fortuna Dusseldorf,GER,1624.59
2012-02-01,Freiburg,GER,1598.89
2012-02-01,Fulham,ENG,1698.43
2012-02-01,Galatasaray,TUR,1599.75
2012-02-01,Gaziantepspor,TUR,1496.42
2012-02-01,Genclerbirligi,TUR,1503.74
2012-02-01,Genoa,ITA,1597.37
2012-02-01,Getafe,ESP,1692.35
2012-02-01,Girona,ESP,1471.13
2012-02-01,Granada,ESP,1602.63
2012-02-01,Greuther Furth,GER,1622.16
2012-02-01,Guingamp,FRA,1442.96
2012-02-01,Hamburg,GER,1684.31
2012-02-01,Hannover,GER,1709.11
2012-02-01,Hansa Rostock,GER,1376.48
2012-02-01,Hercules,ESP,1594.33
2012-02-01,Hertha,GER,1667.16
2012-02-01,Hoffenheim,GER,1675.72
2012-02-01,Huesca,ESP,1484.12
2012-02-01,Hull,ENG,1514.33
2012-02-01,Ingolstadt,GER,1411.89
2012-02-01,Inter,ITA,1758.62
2012-02-01,Ipswich,ENG,1434.48
2012-02-01,Istres,FRA,1431.65
2012-02-01,Juventus,ITA,1733.1
2012-02-01,Kaiserslautern,GER,1651.91
2012-02-01,Karabukspor,TUR,1401.93
2012-02-01,Karlsruhe,GER,1365.48
2012-02-01,Kayserispor,TUR,1483.94
2012-02-01,La Coruna,ESP,1673.95
2012-02-01,Las Palmas,ESP,1520.09
2012-02-01,Lazio,ITA,1695.13
2012-02-01,Le Havre,FRA,1447.22
2012-02-01,Le Mans,FRA,1475.13
2012-02-01,Lecce,ITA,1522.26
2012-02-01,Leeds,ENG,1492.97
2012-02-01,Leicester,ENG,1508.29
2012-02-01,Lens,FRA,1504.78
2012-02-01,Levante,ESP,1689.71
2012-02-01,Leverkusen,GER,1768.62
2012-02-01,Lille,FRA,1763.26
2012-02-01,Liverpool,ENG,1784.97
2012-02-01,Livorno,ITA,1398.64
2012-02-01,Lorient,FRA,1607.97
2012-02-01,Lyon,FRA,1751.68
2012-02-01,Mainz,GER,1685.49
2012-02-01,Malaga,ESP,1699.23
2012-02-01,Mallorca,ESP,1670.44
2012-02-01,Man City,ENG,1887.19
2012-02-01,Man United,ENG,1915.24
2012-02-01,Manisaspor,TUR,1431.75
2012-02-01,Marseille,FRA,1787.6
2012-02-01,Mersin Idman Yurdu,TUR,1393.25
2012-02-01,Metz,FRA,1449.61
2012-02-01,MGladbach,GER,1756.2
2012-02-01,Middlesbrough,ENG,1510.42
2012-02-01,Milan,ITA,1802.45
2012-02-01,Modena,ITA,1385.53
2012-02-01,Monaco,FRA,1502.44
2012-02-01,Montpellier,FRA,1682.28
2012-02-01,Munich 1860,GER,1544.6
2012-02-01,Murcia,ESP,1516.44
2012-02-01,Nancy,FRA,1596.77
2012-02-01,Nantes,FRA,1456.9
2012-02-01,Napoli,ITA,1717.32
2012-02-01,Newcastle,ENG,1717.7
2012-02-01,Nice,FRA,1561.11
2012-02-01,Norwich,ENG,1621.25
2012-02-01,Nottm Forest,ENG,1410.21
2012-02-01,Novara,ITA,1448.08
2012-02-01,Numancia,ESP,1551.39
2012-02-01,Nurnberg,GER,1660.05
2012-02-01,Orduspor,TUR,1397.68
2012-02-01,Osasuna,ESP,1701.71
2012-02-01,Paderborn,GER,1546.18
2012-02-01,Palermo,ITA,1596.76
2012-02-01,Paris SG,FRA,1732.13
2012-02-01,Parma,ITA,1598.61
2012-02-01,Pescara,ITA,1485.52
2012-02-01,Portsmouth,ENG,1485.8
2012-02-01,QPR,ENG,1569.72
2012-02-01,Reading,ENG,1562.73
2012-02-01,Real Madrid,ESP,2040.24
2012-02-01,Recreativo,ESP,1570.62
2012-02-01,Reggina,ITA,1463.14
2012-02-01,Reims,FRA,1501.87
2012-02-01,Rennes,FRA,1640.83
2012-02-01,Roma,ITA,1683.09
2012-02-01,Sampdoria,ITA,1489.33
2012-02-01,Samsunspor,TUR,1353.65
2012-02-01,Santander,ESP,1664.17
2012-02-01,Sassuolo,ITA,1503.29
2012-02-01,Schalke 04,GER,1809.57
2012-02-01,Sedan,FRA,1504.35
2012-02-01,Sevilla,ESP,1724.32
2012-02-01,Siena,ITA,1551.81
2012-02-01,Sivasspor,TUR,1494.98
2012-02-01,Sochaux,FRA,1567.84
2012-02-01,Sociedad,ESP,1647.38
2012-02-01,Southampton,ENG,1487.56
2012-02-01,Sp Gijon,ESP,1634.48
2012-02-01,St Etienne,FRA,1631.39
2012-02-01,St Pauli,GER,1595.55
2012-02-01,Stoke,ENG,1674.85
2012-02-01,Stuttgart,GER,1690.6
2012-02-01,Sunderland,ENG,1680.23
2012-02-01,Swansea,ENG,1638.74
2012-02-01,Torino,ITA,1511.22
2012-02-01,Tottenham,ENG,1815.34
2012-02-01,Toulouse,FRA,1646.47
2012-02-01,Trabzonspor,TUR,1632.37
2012-02-01,Troyes,FRA,1436.63
2012-02-01,Udinese,ITA,1707.42
2012-02-01,Union Berlin,GER,1499.8
2012-02-01,Valencia,ESP,1810.42
2012-02-01,Valenciennes,FRA,1597.02
2012-02-01,Valladolid,ESP,1645.62
2012-02-01,Vallecano,ESP,1628.94
2012-02-01,Verona,ITA,1435.54
2012-02-01,Vicenza,ITA,1388.95
2012-02-01,Villarreal,ESP,1688.42
2012-02-01,Watford,ENG,1453.08
2012-02-01,Werder Bremen,GER,1727.16
2012-02-01,West Brom,ENG,1647.79
2012-02-01,West Ham,ENG,1590.17
2012-02-01,Wigan,ENG,1575.86
2012-02-01,Wolfsburg,GER,1671.35
2012-02-01,Wolves,ENG,1587.15
2012-02-01,Xerez,ESP,1506.93
2012-02-01,Zaragoza,ESP,1626.08
2012-02-15,Aachen,GER,1463.81
2012-02-15,Ajaccio,FRA,1511.27
2012-02-15,Almeria,ESP,1641.02
2012-02-15,Amiens,FRA,1403.34
2012-02-15,Angers,FRA,1466.92
2012-02-15,Antalyaspor,TUR,1468.97
2012-02-15,Arles,FRA,1406.76
2012-02-15,Arsenal,ENG,1815.03
2012-02-15,Ascoli,ITA,1391.33
2012-02-15,Aston Villa,ENG,1683.73
2012-02-15,Atalanta,ITA,1573.43
2012-02-15,Ath Bilbao,ESP,1736.22
2012-02-15,Ath Madrid,ESP,1762.04
2012-02-15,Augsburg,GER,1605.0
2012-02-15,Auxerre,FRA,1590.7
2012-02-15,Barcelona,ESP,2038.41
2012-02-15,Bari,ITA,1470.2
2012-02-15,Bastia,FRA,1503.69
2012-02-15,Bayern Munich,GER,1885.91
2012-02-15,Besiktas,TUR,1609.63
2012-02-15,Betis,ESP,1657.9
2012-02-15,Birmingham,ENG,1623.43
2012-02-15,Blackburn,ENG,1623.29
2012-02-15,Blackpool,ENG,1581.44
2012-02-15,Bochum,GER,1527.58
2012-02-15,Bologna,ITA,1553.67
2012-02-15,Bolton,ENG,1603.45
2012-02-15,Bordeaux,FRA,1664.59
2012-02-15,Boulogne,FRA,1431.43
2012-02-15,Braunschweig,GER,1453.41
2012-02-15,Brescia,ITA,1475.97
2012-02-15,Brest,FRA,1578.97
2012-02-15,Brighton,ENG,1465.87
2012-02-15,Burnley,ENG,1505.16
2012-02-15,Bursaspor,TUR,1528.85
2012-02-15,Buyuksehyr,TUR,1469.77
2012-02-15,Caen,FRA,1573.62
2012-02-15,Cagliari,ITA,1593.71
2012-02-15,Cardiff,ENG,1548.08
2012-02-15,Catania,ITA,1600.69
2012-02-15,Celta,ESP,1625.2
2012-02-15,Cesena,ITA,1509.86
2012-02-15,Chelsea,ENG,1831.62
2012-02-15,Chievo,ITA,1579.5
2012-02-15,Clermont,FRA,1516.53
2012-02-15,Cordoba,ESP,1567.53
2012-02-15,Cottbus,GER,1476.59
2012-02-15,Coventry,ENG,1385.51
2012-02-15,Crotone,ITA,1379.88
2012-02-15,Crystal Palace,ENG,1449.37
2012-02-15,Derby,ENG,1442.31
2012-02-15,Dijon,FRA,1520.97
2012-02-15,Dortmund,GER,1853.57
2012-02-15,Duisburg,GER,1465.97
2012-02-15,Ein Frankfurt,GER,1630.88
2012-02-15,Elche,ESP,1631.33
2012-02-15,Empoli,ITA,1363.25
2012-02-15,Eskisehirspor,TUR,1489.3
2012-02-15,Espanol,ESP,1691.25
2012-02-15,Everton,ENG,1738.28
2012-02-15,Evian Thonon Gaillard,FRA,1544.9
2012-02-15,FC Koln,GER,1643.99
2012-02-15,Fenerbahce,TUR,1657.5
2012-02-15,Fiorentina,ITA,1642.37
2012-02-15,Fortuna Dusseldorf,GER,1620.61
2012-02-15,Freiburg,GER,1595.95
2012-02-15,Fulham,ENG,1696.67
2012-02-15,Galatasaray,TUR,1605.27
2012-02-15,Gaziantepspor,TUR,1476.98
2012-02-15,Genclerbirligi,TUR,1506.39
2012-02-15,Genoa,ITA,1592.92
2012-02-15,Getafe,ESP,1679.98
2012-02-15,Girona,ESP,1462.1
2012-02-15,Granada,ESP,1605.31
2012-02-15,Greuther Furth,GER,1616.54
2012-02-15,Guingamp,FRA,1434.27
2012-02-15,Hamburg,GER,1696.75
2012-02-15,Hannover,GER,1718.86
2012-02-15,Hansa Rostock,GER,1386.02
2012-02-15,Hercules,ESP,1592.52
2012-02-15,Hertha,GER,1646.27
2012-02-15,Hoffenheim,GER,1675.23
2012-02-15,Huesca,ESP,1474.98
2012-02-15,Hull,ENG,1522.55
2012-02-15,Ingolstadt,GER,1417.45
2012-02-15,Inter,ITA,1720.88
2012-02-15,Ipswich,ENG,1443.13
2012-02-15,Istres,FRA,1441.81
2012-02-15,Juventus,ITA,1727.06
2012-02-15,Kaiserslautern,GER,1639.1
2012-02-15,Karabukspor,TUR,1423.71
2012-02-15,Karlsruhe,GER,1377.95
2012-02-15,Kayserispor,TUR,1473.35
2012-02-15,La Coruna,ESP,1696.44
2012-02-15,Las Palmas,ESP,1514.86
2012-02-15,Lazio,ITA,1701.91
2012-02-15,Le Havre,FRA,1447.22
2012-02-15,Le Mans,FRA,1475.13
2012-02-15,Lecce,ITA,1522.01
2012-02-15,Leeds,ENG,1496.42
2012-02-15,Leicester,ENG,1506.43
2012-02-15,Lens,FRA,1499.76
2012-02-15,Levante,ESP,1685.39
2012-02-15,Leverkusen,GER,1760.2
2012-02-15,Lille,FRA,1750.32
2012-02-15,Liverpool,ENG,1780.35
2012-02-15,Livorno,ITA,1405.77
2012-02-15,Lorient,FRA,1609.98
2012-02-15,Lyon,FRA,1740.59
2012-02-15,Mainz,GER,1689.33
2012-02-15,Malaga,ESP,1698.71
2012-02-15,Mallorca,ESP,1668.21
2012-02-15,Man City,ENG,1896.41
2012-02-15,Man United,ENG,1918.7
2012-02-15,Manisaspor,TUR,1420.53
2012-02-15,Marseille,FRA,1784.22
2012-02-15,Mersin Idman Yurdu,TUR,1405.98
2012-02-15,Metz,FRA,1449.61
2012-02-15,MGladbach,GER,1768.73
2012-02-15,Middlesbrough,ENG,1508.61
2012-02-15,Milan,ITA,1792.77
2012-02-15,Modena,ITA,1385.53
2012-02-15,Monaco,FRA,1502.44
2012-02-15,Montpellier,FRA,1690.91
2012-02-15,Munich 1860,GER,1551.5
2012-02-15,Murcia,ESP,1502.06
2012-02-15,Nancy,FRA,1589.78
2012-02-15,Nantes,FRA,1465.96
2012-02-15,Napoli,ITA,1714.59
2012-02-15,Newcastle,ENG,1723.42
2012-02-15,Nice,FRA,1564.73
2012-02-15,Norwich,ENG,1632.24
2012-02-15,Nottm Forest,ENG,1409.88
2012-02-15,Novara,ITA,1459.51
2012-02-15,Numancia,ESP,1556.95
2012-02-15,Nurnberg,GER,1653.39
2012-02-15,Orduspor,TUR,1418.88
2012-02-15,Osasuna,ESP,1716.58
2012-02-15,Paderborn,GER,1541.42
2012-02-15,Palermo,ITA,1601.48
2012-02-15,Paris SG,FRA,1733.15
2012-02-15,Parma,ITA,1608.12
2012-02-15,Pescara,ITA,1485.52
2012-02-15,Portsmouth,ENG,1486.48
2012-02-15,QPR,ENG,1560.19
2012-02-15,Reading,ENG,1567.11
2012-02-15,Real Madrid,ESP,2043.88
2012-02-15,Recreativo,ESP,1554.35
2012-02-15,Reggina,ITA,1467.55
2012-02-15,Reims,FRA,1510.56
2012-02-15,Rennes,FRA,1646.37
2012-02-15,Roma,ITA,1685.52
2012-02-15,Sampdoria,ITA,1499.99
2012-02-15,Samsunspor,TUR,1382.01
2012-02-15,Santander,ESP,1667.55
2012-02-15,Sassuolo,ITA,1512.37
2012-02-15,Schalke 04,GER,1791.51
2012-02-15,Sedan,FRA,1500.09
2012-02-15,Sevilla,ESP,1713.12
2012-02-15,Siena,ITA,1557.84
2012-02-15,Sivasspor,TUR,1508.85
2012-02-15,Sochaux,FRA,1563.49
2012-02-15,Sociedad,ESP,1646.69
2012-02-15,Southampton,ENG,1502.69
2012-02-15,Sp Gijon,ESP,1628.88
2012-02-15,St Etienne,FRA,1642.04
